,ticket_id,created_at,borough,request_type,channel,priority,distance_km,crew_size,service_time_min,status,cost_cad,is_canceled,cost_per_km,is_long_job
506,10506,2025-10-15,north,Recycling,PHONE,1,6.67,1,41.0,Canceled,56.71,True,8.50224887556222,False
507,10507,2025-09-21,south,Recycling,WEB,2,2.89,1,48.0,Completed,61.87,False,21.408304498269896,False
508,10508,2025-09-23,central,Recycling,PHONE,1,3.95,4,35.0,Completed,85.38,False,21.61518987341772,False
509,10509,2025-09-20,north,Compost,APP,2,5.95,4,43.0,Canceled,70.21,True,11.799999999999999,False
510,10510,2025-11-23,north,Hazard,INPERSON,2,7.33,3,45.0,Completed,80.6,False,10.995907230559345,False
511,10511,2025-11-02,south,Pickup,WEB,1,12.81,1,79.0,Completed,90.37,False,7.05464480874317,True
512,10512,2025-11-10,east,Recycling,INPERSON,2,9.11,4,49.0,Completed,107.32,False,11.78046103183315,False
513,10513,2025-11-08,central,Recycling,INPERSON,3,4.76,3,33.0,Completed,61.16,False,12.84873949579832,False
514,10514,2025-11-20,central,Recycling,WEB,2,5.32,3,50.0,Completed,80.6,False,15.150375939849622,False
515,10515,2025-09-09,north,Pickup,WEB,1,11.62,4,64.0,Completed,106.84,False,9.19449225473322,True
516,10516,2025-11-14,north,Pickup,PHONE,2,10.88,2,69.0,Completed,86.9,False,7.987132352941177,True
517,10517,2025-09-06,west,Bulk,APP,2,7.58,2,57.0,Completed,81.07,False,10.695250659630606,True
518,10518,2025-10-10,south,Recycling,PHONE,2,6.17,4,46.0,Completed,96.15,False,15.583468395461914,False
519,10519,2025-10-20,central,Hazard,WEB,1,10.87,3,48.0,Completed,97.58,False,8.977000919963203,False
520,10520,2025-10-01,west,Pickup,PHONE,2,4.52,3,45.0,Completed,75.81,False,16.77212389380531,False
521,10521,2025-09-13,north,Pickup,WEB,2,8.68,3,46.0,Canceled,81.34,True,9.370967741935484,False
522,10522,2025-09-17,central,Recycling,APP,2,14.32,4,72.0,Completed,112.86,False,7.881284916201117,True
523,10523,2025-11-09,north,Pickup,APP,2,8.12,2,43.0,Completed,61.81,False,7.612068965517242,False
524,10524,2025-09-27,south,Pickup,PHONE,1,5.17,1,47.0,Completed,62.37,False,12.063829787234042,False
525,10525,2025-09-27,east,Hazard,APP,2,8.73,2,69.0,Completed,114.11,False,13.071019473081328,True
526,10526,2025-11-17,east,Pickup,APP,3,6.09,3,30.0,Completed,69.5,False,11.412151067323482,False
527,10527,2025-09-13,west,Pickup,APP,2,3.32,4,40.0,Completed,82.99,False,24.996987951807228,False
528,10528,2025-11-16,west,Recycling,WEB,2,9.6,2,57.0,Completed,64.31,False,6.698958333333334,True
529,10529,2025-11-17,central,Recycling,PHONE,2,10.85,3,53.0,Completed,83.96,False,7.7382488479262665,True
530,10530,2025-10-21,central,Recycling,APP,2,7.7,4,41.0,Completed,80.4,False,10.441558441558442,False
531,10531,2025-09-14,east,Recycling,APP,3,6.37,4,26.0,Completed,69.92,False,10.976452119309263,False
532,10532,2025-09-14,north,Compost,PHONE,2,4.62,4,35.0,Completed,75.22,False,16.28138528138528,False
533,10533,2025-09-24,west,Pickup,APP,1,7.05,4,40.0,Completed,83.88,False,11.89787234042553,False
534,10534,2025-10-19,central,Recycling,WEB,3,5.81,3,33.0,Completed,59.61,False,10.259896729776248,False
535,10535,2025-09-13,south,Bulk,WEB,2,4.47,2,47.0,Completed,77.97,False,17.44295302013423,False
536,10536,2025-10-09,east,Compost,APP,2,13.18,2,50.0,Canceled,95.89,True,7.275417298937785,False
537,10537,2025-09-10,south,Recycling,Unknown,1,8.9,3,45.0,Canceled,71.43,True,8.025842696629214,False
538,10538,2025-10-16,north,Recycling,APP,1,9.22,1,76.0,Completed,83.7,False,9.078091106290673,True
539,10539,2025-09-02,west,Pickup,APP,2,10.15,3,54.0,Completed,91.53,False,9.017733990147782,True
540,10540,2025-10-30,south,Pickup,WEB,1,9.81,3,55.0,Completed,92.24,False,9.402650356778796,True
541,10541,2025-09-05,west,Pickup,PHONE,1,6.26,3,54.0,Completed,90.57,False,14.468051118210862,True
542,10542,2025-09-17,central,Compost,WEB,2,8.32,2,50.0,Canceled,72.32,True,8.692307692307692,False
543,10543,2025-09-15,central,Pickup,APP,2,6.69,3,34.0,Completed,71.14,False,10.633781763826606,False
544,10544,2025-11-09,south,Compost,APP,1,8.82,1,83.0,Completed,98.59,False,11.178004535147393,True
545,10545,2025-09-05,south,Pickup,PHONE,1,8.53,3,55.0,Completed,89.3,False,10.468933177022274,True
546,10546,2025-10-07,Unknown,Compost,PHONE,2,6.35,4,40.0,Completed,72.98,False,11.492913385826773,False
547,10547,2025-10-20,central,Compost,INPERSON,2,3.51,4,28.0,Completed,69.43,False,19.780626780626783,False
548,10548,2025-10-14,east,Pickup,APP,3,7.94,4,51.0,Completed,98.63,False,12.421914357682619,True
549,10549,2025-10-28,central,Pickup,WEB,1,6.89,2,49.0,Completed,65.79,False,9.548621190130625,False
550,10550,2025-11-07,north,Pickup,WEB,1,1.83,1,33.0,Completed,52.57,False,28.72677595628415,False
551,10551,2025-10-04,central,Compost,PHONE,2,9.02,3,45.0,Completed,76.87,False,8.522172949002218,False
552,10552,2025-11-09,north,Pickup,APP,2,10.4,1,78.0,Completed,86.11,False,8.279807692307692,True
553,10553,2025-09-27,north,Recycling,PHONE,2,15.09,2,80.0,Completed,105.75,False,7.007952286282306,True
554,10554,2025-11-22,east,Recycling,APP,3,6.33,3,36.0,Completed,67.6,False,10.679304897314376,False
555,10555,2025-10-13,north,Compost,WEB,2,5.88,3,52.0,Completed,84.96,False,14.448979591836734,True
556,10556,2025-11-01,Unknown,Recycling,PHONE,2,4.17,3,41.0,Completed,78.84,False,18.906474820143885,False
557,10557,2025-11-13,north,Recycling,WEB,3,8.13,4,40.0,Completed,75.17,False,9.246002460024599,False
558,10558,2025-11-06,east,Hazard,PHONE,1,8.11,1,65.0,Completed,89.54,False,11.040690505548707,True
559,10559,2025-11-11,west,Pickup,PHONE,3,5.07,4,35.0,Completed,84.22,False,16.611439842209073,False
560,10560,2025-10-16,Unknown,Compost,WEB,2,6.98,3,38.0,Completed,70.99,False,10.170487106017191,False
561,10561,2025-09-04,west,Pickup,PHONE,2,1.56,2,30.0,Canceled,60.3,True,38.65384615384615,False
562,10562,2025-10-12,central,Recycling,WEB,3,10.28,2,56.0,Completed,66.74,False,6.492217898832685,True
563,10563,2025-09-16,north,Compost,APP,2,5.19,3,25.0,Completed,48.11,False,9.269749518304431,False
564,10564,2025-11-14,north,Bulk,INPERSON,2,7.4,3,44.0,Completed,98.92,False,13.367567567567567,False
565,10565,2025-09-20,central,Bulk,WEB,2,3.22,2,33.0,Completed,77.54,False,24.080745341614907,False
566,10566,2025-09-20,central,Pickup,WEB,2,5.75,1,61.0,Completed,68.29,False,11.876521739130435,True
567,10567,2025-09-21,east,Recycling,PHONE,2,6.66,1,41.0,Completed,52.85,False,7.935435435435435,False
568,10568,2025-10-24,central,Recycling,WEB,1,7.47,2,52.0,Completed,76.87,False,10.290495314591702,True
569,10569,2025-10-18,north,Recycling,APP,2,8.94,2,50.0,Completed,65.62,False,7.340044742729307,False
570,10570,2025-11-19,south,Recycling,WEB,2,11.82,3,68.0,Completed,94.86,False,8.025380710659899,True
571,10571,2025-10-05,west,Pickup,APP,2,9.7,4,51.0,Completed,95.59,False,9.854639175257732,True
572,10572,2025-09-24,south,Pickup,APP,1,10.39,1,88.0,Canceled,100.52,True,9.674687199230029,True
573,10573,2025-09-05,west,Pickup,APP,2,11.84,2,68.0,Completed,80.6,False,6.8074324324324325,True
574,10574,2025-09-01,east,Recycling,APP,1,9.21,1,66.0,Completed,73.01,False,7.927252985884907,True
575,10575,2025-10-02,west,Pickup,APP,1,7.39,4,52.0,Completed,93.93,False,12.710419485791611,True
576,10576,2025-11-17,Unknown,Compost,WEB,2,10.53,3,53.0,Completed,87.36,False,8.296296296296298,True
577,10577,2025-10-14,south,Bulk,APP,1,10.72,1,81.0,Completed,106.4,False,9.925373134328359,True
578,10578,2025-11-15,north,Pickup,WEB,2,9.45,2,45.0,Completed,62.47,False,6.610582010582011,False
579,10579,2025-09-09,north,Bulk,APP,2,3.14,3,25.0,Completed,83.74,False,26.668789808917193,False
580,10580,2025-09-08,west,Compost,WEB,2,4.98,4,40.0,Completed,80.76,False,16.216867469879517,False
581,10581,2025-11-10,north,Pickup,WEB,3,6.68,3,49.0,Completed,79.3,False,11.87125748502994,False
582,10582,2025-09-09,north,Pickup,APP,3,9.84,2,35.0,Completed,46.7,False,4.745934959349594,False
583,10583,2025-09-05,north,Pickup,WEB,2,7.44,3,57.0,Completed,84.37,False,11.34005376344086,True
584,10584,2025-10-04,north,Pickup,WEB,3,10.91,3,52.0,Completed,87.0,False,7.974335472043996,True
585,10585,2025-11-17,central,Compost,WEB,3,11.45,3,40.0,Completed,74.42,False,6.499563318777293,False
586,10586,2025-10-28,south,Hazard,APP,2,11.1,1,46.0,Completed,76.8,False,6.918918918918919,False
587,10587,2025-09-09,central,Pickup,PHONE,2,11.12,3,45.0,Completed,80.56,False,7.244604316546764,False
588,10588,2025-11-10,north,Compost,WEB,1,4.39,1,54.0,Completed,75.33,False,17.159453302961275,True
589,10589,2025-11-10,west,Pickup,APP,2,8.95,4,49.0,Completed,88.06,False,9.839106145251398,False
590,10590,2025-11-07,east,Recycling,WEB,2,5.68,4,44.0,Completed,78.08,False,13.746478873239438,False
591,10591,2025-11-15,south,Compost,APP,1,2.55,3,32.0,Canceled,58.6,True,22.98039215686275,False
592,10592,2025-09-21,Unknown,Recycling,WEB,2,6.64,3,34.0,Completed,62.58,False,9.424698795180722,False
593,10593,2025-11-22,Unknown,Pickup,APP,3,11.47,1,63.0,Completed,65.5,False,5.710549258936355,True
594,10594,2025-09-27,central,Recycling,APP,2,8.88,4,49.0,Completed,93.11,False,10.48536036036036,False
595,10595,2025-11-07,north,Hazard,INPERSON,1,13.55,2,76.0,Completed,120.72,False,8.909225092250923,True
596,10596,2025-10-19,south,Pickup,WEB,1,8.03,2,50.0,Completed,79.74,False,9.930261519302615,False
597,10597,2025-11-05,Unknown,Pickup,WEB,2,14.84,3,77.0,Completed,110.68,False,7.45822102425876,True
598,10598,2025-10-23,south,Pickup,INPERSON,3,8.03,4,37.0,Completed,94.0,False,11.706102117061022,False
599,10599,2025-10-24,west,Recycling,APP,2,7.57,2,42.0,Completed,60.76,False,8.026420079260237,False
600,10600,2025-10-22,east,Recycling,APP,2,3.66,3,29.0,Completed,52.25,False,14.275956284153004,False
601,10601,2025-11-05,east,Compost,APP,1,10.83,3,71.0,Completed,108.27,False,9.997229916897506,True
602,10602,2025-11-02,central,Compost,PHONE,1,5.99,2,49.0,Completed,58.52,False,9.769616026711185,False
603,10603,2025-09-12,west,Compost,APP,2,5.56,3,34.0,Completed,62.27,False,11.199640287769785,False
604,10604,2025-11-09,north,Compost,WEB,3,11.34,4,60.0,Completed,106.12,False,9.358024691358025,True
605,10605,2025-10-16,north,Pickup,APP,2,10.97,2,77.0,Completed,95.54,False,8.709206927985415,True
606,10606,2025-09-28,east,Recycling,APP,2,10.9,4,57.0,Completed,99.0,False,9.082568807339449,True
607,10607,2025-10-14,east,Pickup,APP,2,6.41,4,51.0,Completed,87.37,False,13.630265210608425,True
608,10608,2025-11-21,Unknown,Pickup,APP,2,7.35,4,52.0,Completed,95.34,False,12.971428571428573,True
609,10609,2025-11-12,south,Hazard,APP,2,7.32,3,41.0,Completed,97.47,False,13.315573770491802,False
610,10610,2025-11-10,west,Bulk,PHONE,2,9.85,4,52.0,Completed,113.52,False,11.5248730964467,True
611,10611,2025-10-09,central,Hazard,APP,2,12.16,3,51.0,Canceled,95.97,True,7.892269736842105,True
612,10612,2025-11-05,east,Recycling,PHONE,2,7.7,4,46.0,Completed,82.21,False,10.676623376623375,False
613,10613,2025-10-03,south,Recycling,WEB,3,13.42,3,56.0,Completed,82.84,False,6.172876304023846,True
614,10614,2025-10-28,south,Recycling,PHONE,2,10.19,4,50.0,Completed,95.85,False,9.406280667320903,False
615,10615,2025-10-24,east,Pickup,PHONE,1,6.8,4,42.0,Completed,87.96,False,12.935294117647059,False
616,10616,2025-09-21,south,Pickup,APP,1,9.99,4,56.0,Completed,94.4,False,9.44944944944945,True
617,10617,2025-09-23,east,Recycling,APP,2,12.62,3,67.0,Canceled,84.89,True,6.7266244057052305,True
618,10618,2025-09-06,west,Recycling,APP,2,13.49,3,64.0,Completed,97.82,False,7.251297257227575,True
619,10619,2025-09-12,north,Hazard,INPERSON,2,11.06,4,41.0,Completed,97.56,False,8.820976491862568,False
620,10620,2025-10-07,north,Pickup,PHONE,2,7.58,2,43.0,Completed,67.98,False,8.968337730870713,False
621,10621,2025-10-11,north,Pickup,APP,2,6.85,1,44.0,Completed,48.76,False,7.118248175182482,False
622,10622,2025-09-14,central,Compost,PHONE,2,9.23,4,52.0,Completed,89.47,False,9.693391115926326,True
623,10623,2025-10-06,west,Pickup,WEB,2,12.52,3,66.0,Completed,98.12,False,7.8370607028754,True
624,10624,2025-10-21,Unknown,Hazard,PHONE,2,8.8,2,55.0,Completed,107.4,False,12.204545454545455,True
625,10625,2025-09-20,central,Compost,PHONE,2,8.86,3,44.0,Completed,80.79,False,9.118510158013546,False
626,10626,2025-09-29,east,Pickup,WEB,1,7.65,1,66.0,Completed,75.02,False,9.806535947712417,True
627,10627,2025-10-01,east,Bulk,PHONE,2,6.52,2,42.0,Completed,83.05,False,12.737730061349694,False
628,10628,2025-10-13,central,Bulk,PHONE,2,7.01,2,38.0,Completed,66.59,False,9.499286733238232,False
629,10629,2025-10-01,north,Compost,APP,3,7.91,2,52.0,Completed,65.67,False,8.302149178255373,True
630,10630,2025-11-01,north,Compost,APP,2,12.65,4,68.0,Completed,95.53,False,7.551778656126482,True
631,10631,2025-09-28,east,Bulk,INPERSON,2,6.78,3,51.0,Completed,111.33,False,16.420353982300885,True
632,10632,2025-10-07,north,Recycling,PHONE,2,7.66,1,54.0,Completed,71.96,False,9.394255874673629,True
633,10633,2025-10-02,west,Pickup,APP,2,4.9,2,50.0,Completed,72.86,False,14.86938775510204,False
634,10634,2025-09-16,north,Bulk,PHONE,2,9.65,1,61.0,Completed,88.26,False,9.146113989637305,True
635,10635,2025-10-28,north,Hazard,APP,3,11.6,4,59.0,Completed,110.74,False,9.546551724137931,True
636,10636,2025-09-20,north,Bulk,WEB,1,12.37,2,66.0,Completed,84.38,False,6.821341956345998,True
637,10637,2025-09-25,south,Bulk,APP,1,8.11,2,55.0,Completed,104.0,False,12.823674475955611,True
638,10638,2025-11-06,north,Recycling,WEB,1,9.22,2,41.0,Completed,62.74,False,6.804772234273319,False
639,10639,2025-11-19,north,Compost,PHONE,1,7.04,1,60.0,Completed,65.11,False,9.248579545454545,True
640,10640,2025-10-27,central,Hazard,APP,3,9.08,4,46.0,Completed,97.15,False,10.699339207048459,False
641,10641,2025-11-16,south,Pickup,APP,2,8.44,3,46.0,Completed,86.48,False,10.246445497630333,False
642,10642,2025-11-11,south,Pickup,WEB,2,7.67,2,64.0,Completed,83.38,False,10.870925684485005,True
643,10643,2025-10-11,north,Recycling,APP,2,7.91,2,41.0,Completed,51.41,False,6.499367888748419,False
644,10644,2025-11-04,south,Recycling,APP,2,8.86,3,46.0,Completed,80.6,False,9.09706546275395,False
645,10645,2025-09-28,south,Recycling,WEB,2,6.62,1,48.0,Completed,49.43,False,7.466767371601208,False
646,10646,2025-10-09,east,Pickup,APP,1,6.77,4,44.0,Completed,87.01,False,12.852289512555393,False
647,10647,2025-10-15,north,Recycling,APP,2,12.62,3,71.0,Completed,103.19,False,8.176703645007924,True
648,10648,2025-11-20,central,Recycling,APP,1,15.63,1,102.0,Completed,105.38,False,6.74216250799744,True
649,10649,2025-11-11,central,Recycling,WEB,2,3.89,3,29.0,Completed,66.71,False,17.149100257069406,False
650,10650,2025-10-12,north,Bulk,WEB,1,3.72,4,33.0,Completed,95.82,False,25.75806451612903,False
651,10651,2025-10-25,north,Compost,APP,2,4.63,1,40.0,Completed,55.87,False,12.06695464362851,False
652,10652,2025-09-17,north,Bulk,APP,3,7.19,3,51.0,Completed,98.81,False,13.74269819193324,True
653,10653,2025-11-07,east,Compost,APP,1,10.19,3,70.0,Completed,119.27,False,11.704612365063788,True
654,10654,2025-10-17,north,Bulk,APP,1,9.27,4,55.0,Completed,112.86,False,12.174757281553399,True
655,10655,2025-10-15,central,Recycling,APP,3,8.02,3,32.0,Completed,59.48,False,7.41645885286783,False
656,10656,2025-11-04,west,Bulk,APP,2,9.09,3,41.0,Completed,85.29,False,9.382838283828384,False
657,10657,2025-10-24,central,Pickup,APP,2,5.42,4,39.0,Completed,81.78,False,15.088560885608857,False
658,10658,2025-09-07,east,Pickup,WEB,1,6.77,4,53.0,Completed,86.03,False,12.707533234859676,True
659,10659,2025-09-25,central,Recycling,APP,2,7.44,2,32.0,Completed,55.17,False,7.415322580645161,False
660,10660,2025-09-15,north,Compost,APP,2,2.75,3,28.0,Completed,49.67,False,18.061818181818182,False
661,10661,2025-11-01,south,Bulk,WEB,3,4.02,1,56.0,Completed,83.67,False,20.813432835820898,True
662,10662,2025-09-03,south,Pickup,WEB,2,4.14,4,32.0,Completed,68.29,False,16.495169082125607,False
663,10663,2025-09-18,central,Recycling,PHONE,2,9.79,4,64.0,Completed,104.51,False,10.67517875383044,True
664,10664,2025-10-21,east,Pickup,APP,2,8.24,2,57.0,Completed,80.78,False,9.803398058252426,True
665,10665,2025-10-29,central,Compost,APP,1,9.33,3,49.0,Completed,94.87,False,10.168274383708468,False
666,10666,2025-10-13,north,Compost,APP,2,1.98,4,24.0,Completed,62.33,False,31.47979797979798,False
667,10667,2025-11-12,central,Recycling,APP,1,3.05,1,49.0,Canceled,57.15,True,18.737704918032787,False
668,10668,2025-11-17,north,Recycling,APP,2,9.49,3,45.0,Completed,72.91,False,7.682824025289778,False
669,10669,2025-09-12,east,Pickup,PHONE,2,0.2,4,13.0,Completed,53.13,False,265.65,False
670,10670,2025-11-20,central,Recycling,APP,2,11.17,4,68.0,Completed,106.31,False,9.517457475380484,True
671,10671,2025-10-22,south,Compost,PHONE,1,2.03,1,39.0,Completed,53.49,False,26.349753694581285,False
672,10672,2025-10-24,south,Compost,APP,2,10.03,4,61.0,Completed,101.02,False,10.071784646061815,True
673,10673,2025-09-08,east,Recycling,APP,2,4.83,4,32.0,Completed,89.9,False,18.612836438923395,False
674,10674,2025-10-23,north,Recycling,WEB,2,10.65,1,68.0,Completed,78.6,False,7.380281690140844,True
675,10675,2025-10-31,south,Pickup,WEB,2,17.12,3,81.0,Completed,105.39,False,6.155957943925233,True
676,10676,2025-10-19,north,Pickup,APP,1,0.68,3,25.0,Completed,56.05,False,82.42647058823529,False
677,10677,2025-09-08,north,Pickup,PHONE,2,9.59,4,56.0,Canceled,94.39,True,9.842544316996872,True
678,10678,2025-10-14,central,Recycling,Unknown,2,2.08,1,24.0,Completed,39.1,False,18.798076923076923,False
679,10679,2025-11-18,east,Bulk,APP,2,8.78,4,52.0,Completed,103.57,False,11.796127562642369,True
680,10680,2025-10-31,south,Recycling,WEB,1,6.88,3,30.0,Completed,54.95,False,7.986918604651163,False
681,10681,2025-09-12,south,Pickup,APP,2,7.89,2,48.0,Completed,65.05,False,8.244613434727503,False
682,10682,2025-11-20,east,Pickup,APP,2,4.76,2,47.0,Completed,71.75,False,15.073529411764707,False
683,10683,2025-11-20,west,Pickup,PHONE,2,9.84,4,57.0,Completed,107.55,False,10.929878048780488,True
684,10684,2025-09-15,central,Compost,APP,3,3.15,4,16.0,Completed,69.48,False,22.05714285714286,False
685,10685,2025-11-07,central,Recycling,APP,3,11.22,2,48.0,Completed,71.78,False,6.397504456327986,False
686,10686,2025-10-05,south,Compost,APP,1,6.27,4,41.0,Completed,84.45,False,13.468899521531101,False
687,10687,2025-10-20,south,Compost,INPERSON,2,3.29,3,34.0,Completed,71.57,False,21.753799392097264,False
688,10688,2025-10-08,east,Bulk,PHONE,2,12.28,1,57.0,Completed,58.78,False,4.786644951140065,True
689,10689,2025-11-05,east,Bulk,APP,3,7.3,3,41.0,Completed,80.38,False,11.01095890410959,False
690,10690,2025-11-23,east,Hazard,APP,1,13.22,4,71.0,Completed,134.07,False,10.14145234493192,True
691,10691,2025-11-06,west,Recycling,PHONE,2,11.16,1,67.0,Completed,69.12,False,6.193548387096775,True
692,10692,2025-11-18,east,Pickup,APP,2,7.7,1,55.0,Completed,63.36,False,8.228571428571428,True
693,10693,2025-11-19,south,Hazard,PHONE,2,7.25,1,59.0,Completed,86.27,False,11.899310344827585,True
694,10694,2025-09-08,south,Compost,Unknown,2,7.86,3,43.0,Completed,76.84,False,9.776081424936386,False
695,10695,2025-09-22,south,Recycling,APP,2,12.08,1,57.0,Completed,71.28,False,5.900662251655629,True
696,10696,2025-10-31,north,Recycling,APP,1,8.81,4,56.0,Completed,104.19,False,11.826333711691259,True
697,10697,2025-10-20,north,Pickup,APP,2,8.03,1,52.0,Completed,62.07,False,7.729763387297634,True
698,10698,2025-09-05,west,Compost,APP,3,6.9,1,47.0,Completed,53.5,False,7.753623188405797,False
699,10699,2025-09-08,south,Recycling,APP,2,7.35,2,52.0,Completed,73.05,False,9.938775510204081,True
700,10700,2025-10-14,north,Pickup,WEB,2,11.41,4,68.0,Completed,107.02,False,9.3794916739702,True
701,10701,2025-10-22,east,Bulk,APP,2,7.51,4,44.0,Completed,104.62,False,13.93075898801598,False
702,10702,2025-09-15,west,Hazard,WEB,1,6.32,2,56.0,Completed,109.91,False,17.390822784810126,True
703,10703,2025-09-15,south,Compost,PHONE,3,5.81,3,25.0,Completed,59.34,False,10.213425129087781,False
704,10704,2025-09-11,central,Pickup,APP,2,5.84,4,41.0,Completed,87.65,False,15.008561643835618,False
705,10705,2025-10-18,central,Pickup,APP,2,3.29,4,31.0,Canceled,71.22,True,21.64741641337386,False
706,10706,2025-09-01,east,Hazard,APP,3,5.25,1,57.0,Completed,89.77,False,17.099047619047617,True
707,10707,2025-10-19,west,Hazard,PHONE,1,12.0,4,61.0,Completed,126.51,False,10.5425,True
708,10708,2025-10-10,north,Bulk,APP,2,6.88,4,41.0,Completed,89.55,False,13.015988372093023,False
709,10709,2025-10-10,central,Bulk,WEB,1,9.61,3,67.0,Completed,117.44,False,12.22060353798127,True
710,10710,2025-10-28,Unknown,Recycling,WEB,1,0.2,3,28.0,Completed,67.31,False,336.55,False
711,10711,2025-10-14,central,Recycling,WEB,2,9.2,2,46.0,Completed,74.33,False,8.079347826086957,False
712,10712,2025-11-01,east,Pickup,INPERSON,2,7.02,4,63.0,Canceled,107.55,True,15.320512820512821,True
713,10713,2025-11-04,north,Pickup,WEB,3,6.06,4,27.0,Completed,70.96,False,11.709570957095709,False
714,10714,2025-11-17,north,Pickup,WEB,2,8.04,3,47.0,Completed,84.52,False,10.512437810945274,False
715,10715,2025-11-07,west,Compost,WEB,3,6.01,3,40.0,Completed,67.08,False,11.161397670549086,False
716,10716,2025-10-14,east,Pickup,WEB,2,1.13,2,31.0,Completed,48.14,False,42.60176991150443,False
717,10717,2025-10-12,north,Pickup,WEB,2,10.27,3,53.0,Completed,84.53,False,8.230769230769232,True
718,10718,2025-09-20,west,Recycling,WEB,3,8.23,1,55.0,Completed,53.3,False,6.4763061968408255,True
719,10719,2025-10-21,central,Pickup,PHONE,2,6.56,4,50.0,Completed,88.97,False,13.5625,False
720,10720,2025-09-12,east,Pickup,PHONE,2,4.6,3,28.0,Completed,55.32,False,12.02608695652174,False
721,10721,2025-11-18,east,Recycling,PHONE,1,3.09,3,55.0,Completed,83.92,False,27.15857605177994,True
722,10722,2025-11-10,north,Recycling,WEB,2,8.17,1,58.0,Completed,65.32,False,7.9951040391676855,True
723,10723,2025-09-11,west,Bulk,APP,3,12.34,3,62.0,Completed,111.64,False,9.047001620745544,True
724,10724,2025-11-06,south,Hazard,WEB,2,8.11,1,57.0,Completed,81.59,False,10.060419235511715,True
725,10725,2025-09-10,central,Pickup,WEB,2,3.35,4,28.0,Completed,72.2,False,21.55223880597015,False
726,10726,2025-10-31,south,Hazard,INPERSON,1,8.18,3,51.0,Completed,100.59,False,12.297066014669927,True
727,10727,2025-09-08,east,Hazard,APP,2,7.34,2,36.0,Completed,72.52,False,9.880108991825614,False
728,10728,2025-10-12,south,Compost,WEB,2,10.09,4,52.0,Completed,90.76,False,8.995044598612488,True
729,10729,2025-10-26,north,Bulk,WEB,2,9.32,4,47.0,Completed,115.14,False,12.354077253218884,False
730,10730,2025-11-01,west,Bulk,WEB,2,0.2,1,44.0,Completed,58.67,False,293.34999999999997,False
731,10731,2025-10-06,east,Bulk,WEB,2,9.14,1,54.0,Completed,79.57,False,8.705689277899342,True
732,10732,2025-11-17,east,Bulk,PHONE,2,4.49,2,35.0,Completed,71.44,False,15.910913140311802,False
733,10733,2025-11-05,central,Pickup,PHONE,2,3.23,1,37.0,Completed,49.16,False,15.219814241486068,False
734,10734,2025-09-18,central,Hazard,APP,2,6.93,3,56.0,Completed,96.97,False,13.992784992784992,True
735,10735,2025-10-27,central,Recycling,INPERSON,1,8.73,3,49.0,Completed,78.05,False,8.940435280641465,False
736,10736,2025-11-01,north,Compost,APP,2,2.58,3,35.0,Completed,67.14,False,26.023255813953487,False
737,10737,2025-09-29,east,Recycling,WEB,2,9.61,1,73.0,Canceled,87.27,True,9.081165452653487,True
738,10738,2025-11-02,central,Pickup,WEB,2,9.79,4,51.0,Completed,96.44,False,9.850868232890706,True
739,10739,2025-11-15,south,Recycling,APP,1,7.64,4,40.0,Completed,76.9,False,10.065445026178011,False
740,10740,2025-11-08,north,Recycling,APP,3,4.9,3,23.0,Completed,53.43,False,10.90408163265306,False
741,10741,2025-11-04,central,Recycling,APP,1,4.56,1,61.0,Completed,74.77,False,16.396929824561404,True
742,10742,2025-10-24,east,Pickup,WEB,2,10.58,2,49.0,Completed,62.35,False,5.893194706994329,False
743,10743,2025-09-23,east,Pickup,PHONE,3,2.97,3,31.0,Completed,63.48,False,21.37373737373737,False
744,10744,2025-11-06,central,Recycling,APP,2,10.69,3,57.0,Completed,88.6,False,8.288119738072965,True
745,10745,2025-10-01,east,Recycling,WEB,3,7.0,1,55.0,Completed,61.44,False,8.777142857142858,True
746,10746,2025-10-15,south,Hazard,APP,2,7.21,4,47.0,Completed,124.82,False,17.312066574202497,False
747,10747,2025-09-27,south,Pickup,WEB,2,2.38,4,21.0,Canceled,63.47,True,26.668067226890756,False
748,10748,2025-09-27,south,Pickup,APP,2,7.06,3,37.0,Completed,72.35,False,10.247875354107649,False
749,10749,2025-09-14,north,Pickup,APP,2,9.34,2,61.0,Completed,76.35,False,8.174518201284796,True
750,10750,2025-11-20,west,Recycling,APP,1,3.49,3,34.0,Completed,69.97,False,20.048710601719197,False
751,10751,2025-09-13,central,Recycling,PHONE,2,9.0,1,41.0,Completed,55.67,False,6.185555555555556,False
752,10752,2025-09-08,south,Bulk,PHONE,1,7.77,3,58.0,Completed,104.07,False,13.393822393822393,True
753,10753,2025-11-18,south,Hazard,WEB,3,5.57,1,40.0,Completed,67.17,False,12.059245960502693,False
754,10754,2025-10-17,central,Pickup,PHONE,1,10.06,1,76.0,Completed,78.33,False,7.786282306163021,True
755,10755,2025-10-07,north,Bulk,APP,1,0.89,3,42.0,Completed,85.53,False,96.10112359550561,False
756,10756,2025-11-01,east,Pickup,APP,3,8.54,3,45.0,Completed,83.47,False,9.77400468384075,False
757,10757,2025-10-03,east,Pickup,APP,1,12.36,4,74.0,Canceled,112.98,True,9.140776699029127,True
758,10758,2025-09-11,west,Recycling,WEB,2,11.82,3,61.0,Completed,77.97,False,6.596446700507614,True
